total,socket,light,air
11.944997225721217,0.8380114063647341,1.0351337663383173,7.242954907510507
8.280798318756332,0.5944685375566807,0.5102566804086208,4.694411622114535
8.67868558392277,0.6052072197914938,0.5155876570548893,5.150058392090018
8.200831174222307,0.5712540740649471,0.5494607421098001,4.789038680473453
7.965418512744151,0.6014645523085358,0.4818749227616859,4.675329974002351
7.531050576643151,0.781961964721535,0.49361349866483967,4.419623805710117
7.2579301927033795,1.076370027633514,0.4894989992547788,3.7486249085012187
7.854993908796415,1.2109316920345545,0.8633367832521801,3.738190302228114
10.435429745580635,1.237925278183049,1.1532322252508689,4.539257522766403
34.34965900118647,3.621195363540399,4.255458018871447,16.041735897824452
47.14267686401277,3.2213303202205266,6.978974291976678,22.282667222010296
68.17963267954273,3.3028819411892236,14.300633607191749,31.422219534580798
66.78120929706738,3.131307421821625,10.60932877937655,35.644777653658934
49.736945610953086,2.986390458100595,5.60643609353577,27.561562991544605
52.7159542070153,3.029028155342147,5.719826826249758,30.390314559406917
55.48740954975263,3.0903824158587727,7.926690724757617,29.835993707992515
50.200237186147305,3.057417567321122,5.828976859085603,26.64909478254136
49.82179277778742,2.673427144683563,5.88560144227184,25.791665245459978
29.880666254465027,1.846901152531772,5.111241604189409,15.136600103454764
20.258511689761686,1.360028826644733,3.796891515652427,7.920666814307902
13.575247323577116,1.115269497867676,2.1183366121294878,5.156773932392366
12.257569755864829,1.1026472091906405,1.4573287730636808,4.921050980149819
11.764607956642784,1.0716118405992228,1.216057893116092,4.743460709266434
16.24318389341774,1.0231834049690733,2.3462652301709093,7.1227097704237385
10.677454178099868,0.8354782531359184,1.1517503319337528,6.719769587717136
6.464927086253417,0.5964570792396084,0.622009931403796,4.258954218876344
6.941759990463861,0.673206816421648,0.6990522978654723,4.4227220070985895
6.161702804075864,0.5993695981189612,0.6697874357528324,4.151104529763725
6.4872277045901505,0.6280530326612555,0.6403272489006653,4.145449579341062
6.954224663633328,0.7895560509815676,0.6221716589797672,4.10384151792439
7.1834186431886025,1.0705646673219869,0.6149460748491353,4.056138593928072
8.52864025113928,1.1679562237812133,1.0223183121455885,4.3723128733158925
